feature,VIF
log_median_household_income,3.0097402170051386
poverty_rate,2.4542944486005154
pct_hispanic,1.4642043919623562
log_kwh,1.437568420317886
wind_ws50m_mean_2023,1.4279770732581276
pct_asian,1.266397002140284
pct_black,1.0509521915763276
