feature,VIF
log_median_household_income,3.090469663760899
poverty_rate,2.5776117293425673
pct_hispanic,1.534375670937922
pct_asian,1.2608066410052772
t2m_mean_c_2023,1.2116933377436199
pct_black,1.043707438707591
