feature,VIF
log_median_household_income,3.538418563459323
poverty_rate,2.4735988861993077
cdd65_2023,1.5797324878149168
pct_hispanic,1.5468155572274664
hdd65_2023,1.3847535776744602
pct_asian,1.3020639912008332
pct_black,1.065837524025982
