feature,VIF
ghi_mean_kwh_m2_day_2023,420.1976838591558
log_median_household_income,343.774817906118
hdd65_2023,15.825794996296887
cdd65_2023,6.430478836125972
poverty_rate,5.586026202105236
pct_hispanic,4.6059258182655345
log_kwh,2.8053590156921704
pct_asian,2.140542245907184
pct_black,1.4812229758121507
