feature,VIF
ghi_mean_kwh_m2_day_2023,33.1039945671263
hdd65_2023,13.190756511115366
poverty_rate,10.94689821223704
cdd65_2023,6.5025039042968915
log_median_household_income_c,4.50776926156731
log_median_household_income_c:pct_hispanic_c,2.161844460041281
pct_hispanic_c,1.9901143104673553
log_median_household_income_c:pct_asian_c,1.9027276032215834
pct_asian_c,1.8350695331924078
log_median_household_income_c:pct_black_c,1.3253695356702337
pct_black_c,1.2684468060464757
