,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.11080612980731651,0.010073745505764757,10.999496636470226,3.8427090381105196e-28,0.09106195142659536,0.13055030818803767
log_median_household_income,-0.009578766036126816,0.0007571605934846276,-12.650904073128167,1.1059479849102588e-36,-0.011062773529869658,-0.008094758542383973
pct_black,-0.0009683671595630919,0.0019010259906338622,-0.5093918569941317,0.610477582958677,-0.00469430963488004,0.002757575315753856
pct_hispanic,0.0035837541956439734,0.0008437723096959732,4.247300076646585,2.163620858602753e-05,0.0019299908574876893,0.005237517533800258
pct_asian,-0.007722445051789937,0.0009170539226484469,-8.420927996782954,3.7351378378475674e-17,-0.009519837712062072,-0.0059250523915178
poverty_rate,0.004574741381209035,0.0036057366937356783,1.2687397249934609,0.20453390911530445,-0.0024923726762474258,0.011641855438665496
cdd65_2023,5.580099877215783e-06,3.4680206924909746e-07,16.090157389481334,2.990761087439103e-58,4.900380311723586e-06,6.2598194427079796e-06
hdd65_2023,3.114205796555801e-06,1.7700915995692614e-07,17.59347254861624,2.764083000173375e-69,2.7672742181065364e-06,3.4611373750050656e-06
ghi_mean_kwh_m2_day_2023,0.0010064712412464892,0.000621740839671381,1.6187954482424802,0.10549128182451532,-0.0002121184122271095,0.002225060894720088
