,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,26.439957559313903,3.712621258166727,7.121641482053523,1.0664917921344624e-12,19.163353605069336,33.71656151355847
log_median_household_income,-2.282531926266912,0.28424205208249026,-8.030240105375032,9.728208750505003e-16,-2.839636111240351,-1.725427741293473
pct_black,1.66048567651947,0.9022976208598799,1.840285996694799,0.06572626015322462,-0.10798516370207123,3.428956516741011
pct_hispanic,1.6413087266744426,0.296681768814806,5.532219702043696,3.162034914762634e-08,1.0598231449277842,2.222794308421101
pct_asian,2.0880194771242446,0.6807480715975172,3.0672425883253287,0.0021604344681723704,0.753777774248017,3.422261180000472
poverty_rate,2.358107917483661,1.2920939178898756,1.8250282621364688,0.06799676454797629,-0.17434962622374917,4.890565461191072
cdd65_2023,0.0008208914391965729,0.00011194859584004217,7.332753332337497,2.25471709934264e-13,0.0006014762232302597,0.0010403066551628861
hdd65_2023,0.00028925430031867864,7.04626419427448e-05,4.105073161374157,4.041869412962102e-05,0.0001511500598553574,0.0004273585407819999
ghi_mean_kwh_m2_day_2023,0.09024120042782768,0.24574684919676282,0.3672120343466703,0.7134608633299359,-0.39141377331202337,0.5718961741676787
plant_mw_per_100k,0.004569697529057545,0.003410556579085699,1.3398685590146664,0.18028808148554565,-0.002114870533186557,0.011254265591301648
storage_mw_per_100k,0.01693999668893525,0.005663136786954869,2.9912745049628358,0.002778156342079358,0.005840452546979827,0.028039540830890677
wind_mw_per_100k_ctrl,0.00042985062148422916,0.00014031502172073964,3.0634683030569203,0.0021878738133206373,0.00015483823242162407,0.0007048630105468343
turbines_per_100k,-0.00027983268701591664,0.00010607819960865664,-2.6379848833056605,0.008340029952149008,-0.00048774213779373453,-7.192323623809877e-05
