feature,VIF
poverty_rate,9.570420319301133
wind_ws50m_mean_2023,7.460121905458399
log_median_household_income_c,3.783996866909256
log_median_household_income_c:pct_hispanic_c,2.0897478856588094
pct_hispanic_c,1.8318050492493827
log_median_household_income_c:pct_asian_c,1.7011712814313378
pct_asian_c,1.645890580538769
log_median_household_income_c:pct_black_c,1.2904888201936908
pct_black_c,1.2580060325137026
