,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,-0.7996585885339542,1.0446420213213323,-0.7654857570466993,0.4439823445042169,-2.8471193270608888,1.2478021499929806
log_median_household_income,-0.03677458883121966,0.074576009019428,-0.4931155382911334,0.6219309523756932,-0.18294088062003278,0.10939170295759344
pct_black,0.6190281950237811,0.4146294024108777,1.4929674341096393,0.13544571165283856,-0.1936305006329042,1.4316868906804665
pct_hispanic,-0.08547006590402334,0.1043296331523622,-0.8192309636438911,0.4126546520342014,-0.2899523894029293,0.1190122575948826
pct_asian,-0.20567467202849138,0.12166174066874423,-1.6905452026080592,0.09092369801677967,-0.44412730203568207,0.03277795797869931
poverty_rate,-0.23276057809790326,0.3645293146615183,-0.6385236213829109,0.5231328825946499,-0.9472249061435478,0.48170374994774123
ghi_mean_kwh_m2_day_2023,0.27134082212393745,0.0862993956304478,3.144179865243507,0.0016655303467348133,0.10219711480068644,0.44048452944718847
