feature,VIF
log_median_household_income,22.622857082524767
hdd65_2023,10.947567575894295
poverty_rate,5.124895332101466
cdd65_2023,4.514373253931081
pct_hispanic,4.42967771245407
pct_asian,2.1435839434684136
pct_black,1.525628604864504
