feature,VIF
ghi_mean_kwh_m2_day_2023,373.0224729706008
log_median_household_income,293.92588104411396
energy_burden_pct,15.474413976350856
poverty_rate,6.733816788175051
pct_hispanic,4.542957170560029
log_energy_gap_per_capita,4.189367510894516
log_kwh,2.4687090721170835
pct_asian,2.287964391561829
pct_black,1.4695267681704496
