,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,-2.897937767391382,2.034168876963533,-1.4246298821154042,0.15426421743065227,-6.884835504712195,1.088959969929431
C(utility)[T.San Diego Gas & Electric],0.11852044982988308,0.09658604136800594,1.2270970851606193,0.21978610329491188,-0.07078471266070435,0.3078256123204705
C(utility)[T.Southern California Edison],0.03102216166491384,0.09300457370221553,0.33355522669499466,0.7387152088923912,-0.15126345318892964,0.21330777651875732
C(county_geoid)[T.06005],0.7262749920582259,0.15298758011546054,4.747280736842182,2.0616969750937808e-06,0.4264248449499871,1.0261251391664645
C(county_geoid)[T.06007],-0.056913699100683446,0.14261389488550652,-0.39907541369916993,0.6898376376790224,-0.33643179677125723,0.22260439856989034
C(county_geoid)[T.06009],0.4757630045093906,0.16973097576015447,2.8030417098508145,0.0050623121941263055,0.1430964049586469,0.8084296040601342
C(county_geoid)[T.06013],-0.081161337068267,0.04378224814553609,-1.8537498759424023,0.06377495253529814,-0.1669729665957133,0.004650292459179306
C(county_geoid)[T.06017],0.23421976453091695,0.14234244217788897,1.6454668119169022,0.09987358132339269,-0.04476629560922055,0.5132058246710545
C(county_geoid)[T.06019],0.40061121662224985,0.09986124430704292,4.011678598661282,6.028854177345378e-05,0.20488677432909022,0.5963356589154095
C(county_geoid)[T.06023],0.437257664258265,0.14911842996771602,2.932284522797959,0.0033647832674641377,0.14499091209038334,0.7295244164261467
C(county_geoid)[T.06029],0.09137541624358439,0.14612204693965233,0.6253362730493501,0.5317503779134779,-0.19501853310540543,0.37776936559257424
C(county_geoid)[T.06031],0.44289656269670985,0.12037847136069811,3.679200754839535,0.00023396604294765352,0.2069590943157552,0.6788340310776645
C(county_geoid)[T.06033],0.3464398193992149,0.17921614862679927,1.9330837207122622,0.05322588516834107,-0.004817377357289099,0.697697016155719
C(county_geoid)[T.06037],-0.19839618937231945,0.09734237263764388,-2.038127734063433,0.04153716021167914,-0.3891837339117787,-0.007608644832860223
C(county_geoid)[T.06039],0.5002826928403645,0.12544950902752033,3.987920691906539,6.665493703990027e-05,0.25440617326819226,0.7461592124125368
C(county_geoid)[T.06041],0.32708564012862174,0.06898876563768062,4.7411435340998835,2.125153030432205e-06,0.19187014414089326,0.4623011361163502
C(county_geoid)[T.06045],-0.4375371107945459,0.13067640969872388,-3.348248638015792,0.0008132401507845051,-0.6936581674330453,-0.18141605415604645
C(county_geoid)[T.06047],0.18216437720445475,0.11007770129810739,1.6548708326596095,0.09795070190087317,-0.033583952840793685,0.3979127072497032
C(county_geoid)[T.06053],-0.04179079624404161,0.08449161024851719,-0.4946147448382312,0.6208720920269237,-0.20739130932693062,0.1238097168388474
C(county_geoid)[T.06055],0.596071119644677,0.05510051870256833,10.817885814510364,2.8323557236671638e-27,0.4880760874581674,0.7040661518311866
