feature,VIF
pct_bachelors_plus,7.8412517637168015
log_median_household_income,7.7779971945184725
owner_occupied_rate,6.001096257297068
pct_multifamily_units,5.301417269776531
log_median_housing_value,5.225269538364904
pct_hispanic,3.19506603344439
poverty_rate,2.8593616923717295
pct_mobile_home_units,1.5868256728536678
pct_asian,1.385659419485497
pct_black,1.1477415713058012
pct_other_housing_units,1.1208551658549006
wind_ws50m_mean_2023,1.1117834170938443
