outcome,blocks,term,coef,se,pval,nobs,rsquared
y_storage,housing_structure+tenure+utility_fe,log_median_household_income,0.481556726756222,0.11928691418741746,5.4147860376248126e-05,1291,0.2807522001425218
y_storage,housing_structure+tenure+utility_fe,pct_black,-1.1178449964535517,0.26741670743422247,2.9130227380146694e-05,1291,0.2807522001425218
y_storage,housing_structure+tenure+utility_fe,pct_hispanic,-0.5630380537807913,0.12443283485542414,6.044262539044179e-06,1291,0.2807522001425218
y_storage,housing_structure+tenure+utility_fe,pct_asian,-1.1740244480724042,0.14694249424281502,1.3528243550185374e-15,1291,0.2807522001425218
y_storage,county_fe+housing_structure+tenure,log_median_household_income,0.504400102144994,0.1184808131934788,2.0697516078671726e-05,1390,0.48221037070643513
y_storage,county_fe+housing_structure+tenure,pct_black,-0.19244225672711004,0.27606717088293786,0.48574966226575456,1390,0.48221037070643513
y_storage,county_fe+housing_structure+tenure,pct_hispanic,-0.5910618675721604,0.12914559985361543,4.723471155991426e-06,1390,0.48221037070643513
y_storage,county_fe+housing_structure+tenure,pct_asian,-0.7002276315885062,0.1548894835254183,6.160025642652832e-06,1390,0.48221037070643513
y_storage,education+housing_structure+housing_value+tenure,log_median_household_income,0.39167264118665834,0.1600905715850947,0.014422315971924525,1382,0.2884815233594842
y_storage,education+housing_structure+housing_value+tenure,pct_black,-0.7062697160586373,0.2744344432452436,0.010066220916414192,1382,0.2884815233594842
y_storage,education+housing_structure+housing_value+tenure,pct_hispanic,-0.5268552315403877,0.18187298583510758,0.003769532327250504,1382,0.2884815233594842
y_storage,education+housing_structure+housing_value+tenure,pct_asian,-1.2348264968028932,0.1408591420795327,1.8448243517560257e-18,1382,0.2884815233594842
y_storage,education+housing_structure+housing_value+utility_fe,log_median_household_income,0.4029325733625433,0.15173022419649412,0.007917087626082108,1283,0.2727624101656191
y_storage,education+housing_structure+housing_value+utility_fe,pct_black,-0.8289072645200479,0.2684525051775949,0.002016956460357198,1283,0.2727624101656191
y_storage,education+housing_structure+housing_value+utility_fe,pct_hispanic,-0.49379902910405543,0.17398610787494395,0.0045375561330135575,1283,0.2727624101656191
y_storage,education+housing_structure+housing_value+utility_fe,pct_asian,-1.2286500495446386,0.14375759152740583,1.2668042725140996e-17,1283,0.2727624101656191
y_storage,county_fe+education+housing_structure+housing_value,log_median_household_income,0.5068220826855064,0.14776729213796147,0.0006038783189091128,1382,0.4758841067203181
y_storage,county_fe+education+housing_structure+housing_value,pct_black,-0.13505076944787583,0.2861899418193379,0.6370038151635397,1382,0.4758841067203181
y_storage,county_fe+education+housing_structure+housing_value,pct_hispanic,-0.7051611851233034,0.18503159477428865,0.00013838828415127174,1382,0.4758841067203181
y_storage,county_fe+education+housing_structure+housing_value,pct_asian,-0.730372164185453,0.15500042398347405,2.452184216092984e-06,1382,0.4758841067203181
y_storage,education+housing_value+tenure+utility_fe,log_median_household_income,0.25721817253931784,0.16923832779262582,0.1285467482534356,1283,0.2610140947575613
y_storage,education+housing_value+tenure+utility_fe,pct_black,-1.1078837947906535,0.27502135509284764,5.616836108637764e-05,1283,0.2610140947575613
y_storage,education+housing_value+tenure+utility_fe,pct_hispanic,-0.27283452722921514,0.18266748526340365,0.13527680453294083,1283,0.2610140947575613
y_storage,education+housing_value+tenure+utility_fe,pct_asian,-1.247653321631527,0.15147230133281175,1.768166376853084e-16,1283,0.2610140947575613
y_storage,county_fe+education+housing_value+tenure,log_median_household_income,0.40332874294396626,0.15879496029838486,0.011087334100195563,1382,0.47449602776573363
y_storage,county_fe+education+housing_value+tenure,pct_black,-0.1944667354692193,0.28775904186132495,0.49916945526538403,1382,0.47449602776573363
y_storage,county_fe+education+housing_value+tenure,pct_hispanic,-0.5556213067190799,0.18475865424329466,0.0026359543245100055,1382,0.47449602776573363
y_storage,county_fe+education+housing_value+tenure,pct_asian,-0.6844113746731453,0.15592696559025623,1.1371226784424393e-05,1382,0.47449602776573363
y_storage,education+housing_structure+tenure+utility_fe,log_median_household_income,0.22214700986679592,0.15273654840377265,0.14582278882836056,1291,0.2854502204655024
y_storage,education+housing_structure+tenure+utility_fe,pct_black,-0.9002411872564499,0.2703335133604283,0.0008681069972977432,1291,0.2854502204655024
y_storage,education+housing_structure+tenure+utility_fe,pct_hispanic,-0.24551059269855827,0.17915635033726418,0.17057124927946266,1291,0.2854502204655024
y_storage,education+housing_structure+tenure+utility_fe,pct_asian,-1.1483027540883708,0.1465990268936596,4.765562867897537e-15,1291,0.2854502204655024
y_storage,county_fe+education+housing_structure+tenure,log_median_household_income,0.43238079831073667,0.14830284285432982,0.003550894876055536,1390,0.48254886587459445
y_storage,county_fe+education+housing_structure+tenure,pct_black,-0.12800906945330584,0.28004955003860765,0.647603224963964,1390,0.48254886587459445
y_storage,county_fe+education+housing_structure+tenure,pct_hispanic,-0.4835798273047645,0.18450080857508766,0.008766779052986541,1390,0.48254886587459445
y_storage,county_fe+education+housing_structure+tenure,pct_asian,-0.6928351590344864,0.15522713537703792,8.06829349291731e-06,1390,0.48254886587459445
y_storage,housing_structure+housing_value+tenure+utility_fe,log_median_household_income,0.4568937710094127,0.15051995658357833,0.002401877904986762,1283,0.2726930570975087
y_storage,housing_structure+housing_value+tenure+utility_fe,pct_black,-1.001160042662024,0.2627343223686487,0.00013866272348657114,1283,0.2726930570975087
y_storage,housing_structure+housing_value+tenure+utility_fe,pct_hispanic,-0.6301507866130023,0.13063714394166945,1.409388304044697e-06,1283,0.2726930570975087
y_storage,housing_structure+housing_value+tenure+utility_fe,pct_asian,-1.2130072583384803,0.14609935907758634,1.0184139010382163e-16,1283,0.2726930570975087
y_storage,county_fe+housing_structure+housing_value+tenure,log_median_household_income,0.4156023159340396,0.14777359898447306,0.0049169331561547715,1382,0.47979264498182406
y_storage,county_fe+housing_structure+housing_value+tenure,pct_black,-0.12158459247172827,0.29088590653962815,0.6759614855338172,1382,0.47979264498182406
y_storage,county_fe+housing_structure+housing_value+tenure,pct_hispanic,-0.6236291339115492,0.1350403982349116,3.872824650836008e-06,1382,0.47979264498182406
y_storage,county_fe+housing_structure+housing_value+tenure,pct_asian,-0.6911951267389735,0.15453289202723527,7.720102626485727e-06,1382,0.47979264498182406
y_storage,education+housing_structure+housing_value+tenure+utility_fe,log_median_household_income,0.27837457496623025,0.1648300254772767,0.09124656684078584,1283,0.2765041724095372
y_storage,education+housing_structure+housing_value+tenure+utility_fe,pct_black,-0.8426559261513215,0.26629901417750884,0.0015544451858251907,1283,0.2765041724095372
y_storage,education+housing_structure+housing_value+tenure+utility_fe,pct_hispanic,-0.3569110543467013,0.18403652603374557,0.05245885503494265,1283,0.2765041724095372
