feature,VIF
wind_mw_per_100k_ctrl,27.401857165111466
turbines_per_100k,27.384725411122254
log_median_household_income,3.175893944758475
poverty_rate,2.605499315627339
pct_hispanic,1.4646337300425447
pct_asian,1.3388361807745721
ghi_mean_kwh_m2_day_2023,1.1526835249445353
storage_mw_per_100k,1.1474801826797387
pct_black,1.0581039252256252
plant_mw_per_100k,1.021058335968076
