feature,VIF
log_median_household_income,45.635477437389994
wind_ws50m_mean_2023,39.03857013429346
poverty_rate,4.669870911773096
pct_hispanic,4.120879741940335
pct_asian,2.0005763506964587
storage_mw_per_100k,1.7194219017339074
pct_black,1.496029363727706
plant_mw_per_100k,1.0281231034310319
