,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.6642185866362567,0.10152674273514026,6.542301749688248,6.05791140924867e-11,0.4652298274077182,0.8632073458647951
log_median_household_income_c,0.14569678589755633,0.10037291011989476,1.451554863991913,0.14662541666936688,-0.0510305029609133,0.342424074756026
pct_black_c,-0.14455316419649977,0.3962414641170272,-0.36481079666565885,0.715252645169809,-0.9211721630472933,0.6320658346542938
pct_hispanic_c,-0.4992635795409475,0.09698469947996845,-5.147859221279199,2.634761070830215e-07,-0.6893500975731262,-0.3091770615087689
pct_asian_c,0.2385112197304254,0.1524059898355788,1.5649727414765005,0.1175893009044772,-0.06019903137548657,0.5372214708363374
poverty_rate,1.9924858371605747,0.47707896021347984,4.176427810333517,2.9612266051102268e-05,1.0574282573603369,2.9275434169608126
cdd65_2023,-0.00019857233403250017,2.8803512109725257e-05,-6.8940319942946795,5.423281827520046e-12,-0.000255026180395825,-0.00014211848766917536
hdd65_2023,-6.366008332397689e-05,2.4380414965862535e-05,-2.6111156603820636,0.009024736588462473,-0.0001114448185852088,-1.5875348062744994e-05
log_median_household_income_c:pct_black_c,-1.8208901632570034,0.9552195632311656,-1.9062530054321587,0.0566173882007108,-3.693086104518169,0.05130577800416214
log_median_household_income_c:pct_hispanic_c,-0.1153591652230673,0.22970549751031677,-0.5022046336435033,0.6155235838567912,-0.5655736673941433,0.3348553369480086
log_median_household_income_c:pct_asian_c,0.4473155691893368,0.3602248059280022,1.2417678122887,0.21432224183867843,-0.2587120767674781,1.1533432151461516
