feature,VIF
log_median_household_income_c,3.9449341439992573
poverty_rate,2.9178915952823794
pct_hispanic_c,1.901314404854376
log_median_household_income_c:pct_hispanic_c,1.7212708739744758
pct_asian_c,1.6334813846988074
log_median_household_income_c:pct_asian_c,1.4888731253376681
pct_black_c,1.2676790023063722
log_median_household_income_c:pct_black_c,1.261454276226473
ghi_mean_kwh_m2_day_2023,1.151116357962989
