feature,VIF
log_median_household_income,3.527103578501415
poverty_rate,2.465894497223318
cdd65_2023,1.5826276111159967
pct_hispanic,1.5474114315841865
hdd65_2023,1.3925424966321105
pct_asian,1.3011335970834128
pct_black,1.0668247158929844
