,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,2.338922538234781,1.3022262541649665,1.7960953641919781,0.07247935160521032,-0.21339401965105598,4.891239096120618
log_median_household_income_c,-2.345913187389602,0.20525852458279775,-11.42906581910707,2.9931149267427275e-30,-2.748212503091715,-1.9436138716874891
pct_black_c,1.179880531474844,1.1994889947187963,0.9836526526460134,0.32528632717173933,-1.171074698026152,3.53083576097584
pct_hispanic_c,2.0262104535533387,0.353771449734929,5.727456116290676,1.0194779762723785e-08,1.3328311533143558,2.719589753792322
pct_asian_c,0.4087525857973273,0.6506209484246961,0.6282499614975693,0.5298402056788035,-0.866441040702369,1.6839462122970237
cdd65_2023,0.000759270258132388,0.00011554945871744238,6.57095469386024,4.999367098639992e-11,0.0005327974806131031,0.0009857430356516729
hdd65_2023,0.00014018758789662359,6.803078947270533e-05,2.060649141119674,0.039336524957990865,6.84969069029447e-06,0.0002735254851029527
ghi_mean_kwh_m2_day_2023,0.04980270558381492,0.25110711104201244,0.19833251785323788,0.8427849114217082,-0.44235818832042956,0.5419635994880594
log_median_household_income_c:pct_black_c,-2.023011221692913,2.834242708011737,-0.7137748704351735,0.475366401080101,-7.578024852841189,3.5320024094553637
log_median_household_income_c:pct_hispanic_c,3.0521418393050554,0.6463755083914318,4.721932993563767,2.336136543472952e-06,1.7852691223690818,4.319014556241029
log_median_household_income_c:pct_asian_c,6.11578569479845,1.631061185291884,3.7495746633833416,0.0001771347534359108,2.9189645150451455,9.312606874551754
