,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.11647672474786616,0.010252149648033901,11.361200211333571,6.524207885921412e-30,0.09638288067360473,0.1365705688221276
C(utility)[T.San Diego Gas & Electric],-0.0008277037773779574,0.0004690711836102264,-1.7645589972240459,0.07763791174075624,-0.001747066403439576,9.165884868366121e-05
C(utility)[T.Southern California Edison],-0.0007558826083990964,0.00031943035699439644,-2.3663455643708793,0.01796466755033704,-0.0013819546036768857,-0.00012981061312130726
log_median_household_income,-0.010337526768313583,0.0007661133425099755,-13.493469170560724,1.7086741062966907e-41,-0.011839081327708733,-0.008835972208918432
pct_black,-0.0008599925007184669,0.0018267551071456125,-0.4707760210191743,0.6378006899948991,-0.004440366719298475,0.002720381717861541
pct_hispanic,0.0026979138152809167,0.0008743346865460208,3.0856762939816313,0.002030897897798389,0.0009842493192165984,0.004411578311345235
pct_asian,-0.0066713212052789675,0.0008845313693529069,-7.542209848543279,4.620733871956295e-14,-0.008404970832406562,-0.004937671578151373
poverty_rate,0.007544001441523108,0.0036719357977604747,2.0545025449857315,0.039927077314341204,0.00034713952436922577,0.01474086335867699
cdd65_2023,5.3451350801707755e-06,3.5766874332107413e-07,14.94437291483568,1.694790287466698e-50,4.644117224865769e-06,6.046152935475782e-06
hdd65_2023,2.801661109049669e-06,2.091804583464544e-07,13.393512621573032,6.598470630547397e-41,2.3916749444210373e-06,3.2116472736783003e-06
ghi_mean_kwh_m2_day_2023,0.0019013713601293736,0.0006504430174961349,2.92319435982057,0.0034646017851685334,0.0006265264718413931,0.0031762162484173543
