feature,VIF
log_median_household_income,3.4994903529536128
poverty_rate,2.4106911213014293
cdd65_2023,2.0162778452507744
pct_hispanic,1.6133941330644634
ghi_mean_kwh_m2_day_2023,1.5303792396236184
hdd65_2023,1.378308725520144
pct_asian,1.3147274718163964
pct_black,1.0671550164864738
log_kwh,1.0473645986696205
