feature,VIF
log_median_household_income,3.2701507320483176
poverty_rate,2.615940049244364
storage_capacity_mw,1.6965356657800428
PV_system_size_DC,1.6500877680397512
pct_hispanic,1.4120249911561877
pct_asian,1.2609442283132049
plant_capacity_mw,1.0717495711459823
wind_ws50m_mean_2023,1.0544886319669016
pct_black,1.046333229827631
wind_turbine_count,1.0105318938847074
