feature,VIF
log_median_household_income_c,3.953297903065497
poverty_rate,2.922673981859178
pct_hispanic_c,1.851006306794094
log_median_household_income_c:pct_hispanic_c,1.7254013979331055
pct_asian_c,1.6452249523220541
log_median_household_income_c:pct_asian_c,1.5083771751059936
log_median_household_income_c:pct_black_c,1.2612869204653263
pct_black_c,1.260455078121027
wind_ws50m_mean_2023,1.072984202985938
