,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,-1.1081282690832768,1.7500420836569637,-0.6332009266701084,0.5266024406646164,-4.538147724480358,2.3218911863138043
C(utility)[T.San Diego Gas & Electric],0.02163631514077132,0.06274226293212065,0.3448443541824293,0.7302113861863744,-0.1013362605147276,0.14460889079627026
C(utility)[T.Southern California Edison],0.02863665714419421,0.05828523142087842,0.49131926640916174,0.6232006552301995,-0.08560029727130981,0.14287361155969824
log_median_household_income,0.17024062113099536,0.14560582572308287,1.1691882538736027,0.24232779260866089,-0.11514155322546282,0.45562279548745355
pct_black,-0.1686402613078645,0.2242950322193455,-0.7518680179369539,0.4521304329022059,-0.6082504463690327,0.27096992375330364
pct_hispanic,-0.4237511895013437,0.1665128761938359,-2.5448553840848884,0.01093230038133287,-0.750110429803439,-0.09739194919924843
pct_asian,0.3521589887961461,0.24178233438814728,1.4565124854440554,0.14525100068180577,-0.12172567870264278,0.8260436562949349
poverty_rate,1.9497144580598067,0.566271664756252,3.443072608796431,0.0005751448746612706,0.8398423896720133,3.0595865264476
cdd65_2023,-0.0001768925191818981,5.844214688286174e-05,-3.026797073975599,0.002471598215192037,-0.0002914370222515069,-6.23480161122893e-05
hdd65_2023,-3.6689101205365595e-05,3.6174151952873417e-05,-1.0142352819538945,0.31047049696994644,-0.00010758913620427676,3.4210933793545566e-05
