feature,VIF
log_median_household_income,159.76239382564404
owner_occupied_rate,56.35811601922487
wind_ws50m_mean_2023,39.70008879462532
pct_multifamily_units,10.84119387149588
poverty_rate,5.792662416089232
pct_hispanic,4.423717836406727
pct_asian,2.1689550043712207
pct_mobile_home_units,1.9225244220580295
pct_black,1.5842440893945757
