feature,VIF
log_median_household_income,45.780544730153444
wind_ws50m_mean_2023,39.18298137860348
wind_mw_per_100k_ctrl,27.472318481587187
turbines_per_100k,27.433257709928135
poverty_rate,4.673253089151731
pct_hispanic,4.121116316891643
pct_asian,2.0019748175096406
storage_mw_per_100k,1.7209331614343006
pct_black,1.502069801810685
plant_mw_per_100k,1.029005572332398
