feature,VIF
log_median_household_income_c,4.540211511928522
poverty_rate,2.9167806208722875
cdd65_2023,2.218059907658266
pct_hispanic_c,2.000507254054117
pct_asian_c,1.8395248100217099
log_median_household_income_c:pct_hispanic_c,1.7890746105853188
hdd65_2023,1.7055870608294381
log_median_household_income_c:pct_asian_c,1.6792139997288487
ghi_mean_kwh_m2_day_2023,1.6598931890492978
log_median_household_income_c:pct_black_c,1.295454732009845
pct_black_c,1.2842394503762786
