feature,VIF
log_median_household_income,3.0076628847132194
poverty_rate,2.432086554212149
pct_hispanic,1.46078553233622
pct_asian,1.2744585633301142
wind_ws50m_mean_2023,1.0860570349947705
log_kwh,1.0496779776017335
pct_black,1.0283273248145945
