feature,VIF
ghi_mean_kwh_m2_day_2023,275.5431306114282
log_median_household_income,249.36303686881564
poverty_rate,5.205323582016851
pct_hispanic,4.262454191000049
pct_asian,1.983107079213994
pct_black,1.4538964155603897
