feature,VIF
log_median_household_income,46.53954656788656
wind_ws50m_mean_2023,39.45391635813544
poverty_rate,5.557665382354677
pct_hispanic,3.977396939217984
pct_multifamily_units,3.3672838845977524
pct_asian,2.164863888755964
pct_mobile_home_units,1.9070155472283947
pct_black,1.5841388414311053
