feature,VIF
log_median_household_income,3.0076628847132216
poverty_rate,2.4320865542121495
pct_hispanic,1.4607855323362207
pct_asian,1.274458563330115
wind_ws50m_mean_2023,1.08605703499477
log_kwh,1.0496779776017335
pct_black,1.0283273248145939
