,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,25.462356746784348,3.683236180144162,6.9130393766352904,4.743781992220725e-12,18.24334648714691,32.68136700642179
log_median_household_income,-2.1787935080938334,0.28128467396227025,-7.745866411428029,9.493227761992934e-15,-2.7301013384629744,-1.6274856777246922
pct_black,1.3846944069837328,0.9085569765825537,1.524058966771817,0.1274939817282091,-0.39604454502067377,3.1654333589881394
pct_hispanic,1.5143478526456637,0.2897768007215805,5.225911283700931,1.7329944279286308e-07,0.9463957596761255,2.082299945615202
pct_asian,1.7568588381166104,0.6684209009471603,2.6283720865507356,0.008579461487586842,0.4467779457463612,3.0669397304868595
poverty_rate,2.6900479167376137,1.3071137404077604,2.058005997166276,0.03958955771412906,0.12815206184096573,5.251943771634261
cdd65_2023,0.0008225627254392634,0.00011285981149444202,7.288358136942059,3.1375502617698186e-13,0.0006013615596081774,0.0010437638912703495
hdd65_2023,0.00027731246433676147,7.088002478085971e-05,3.9124205330645756,9.137561134490299e-05,0.0001383901685429699,0.00041623476013055304
ghi_mean_kwh_m2_day_2023,0.09363482662609379,0.24732398545979833,0.3785917748819142,0.7049910309802236,-0.39111127738801893,0.5783809306402066
