feature,VIF
log_median_household_income,3.552436189946581
poverty_rate,2.4833790819303965
cdd65_2023,2.013806042478579
pct_hispanic,1.6009584114194757
ghi_mean_kwh_m2_day_2023,1.5613394379595438
hdd65_2023,1.3293013144975914
pct_asian,1.3022442588497436
pct_black,1.062973637841189
