feature,VIF
log_median_household_income,3.5244340856096454
poverty_rate,2.444285739062755
cdd65_2023,1.999497849516094
pct_hispanic,1.5472765376262636
ghi_mean_kwh_m2_day_2023,1.5276741600093027
hdd65_2023,1.4049825345931457
pct_asian,1.3065065272377652
pct_black,1.073501694035209
