,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.5018966454765693,0.09455988887276627,5.3077118793137466,1.1100993046343638e-07,0.3165626689038376,0.687230622049301
C(county_geoid)[T.06003],0.4096159366680346,0.31927272528887474,1.282965641043776,0.199504113843478,-0.21614710614411042,1.0353789794801795
C(county_geoid)[T.06005],-0.025140834975273932,0.2907838788777249,-0.08645883352373085,0.9311016795753203,-0.595066764860472,0.5447850949099241
C(county_geoid)[T.06007],-0.43778853826041053,0.1270950464108567,-3.444575934495381,0.000571955955850621,-0.6868902518391363,-0.18868682468168474
C(county_geoid)[T.06009],-0.536112561504935,0.17537692750536266,-3.056916147014503,0.0022362682481474167,-0.8798450231347379,-0.19238009987513222
C(county_geoid)[T.06011],0.09800637268470636,0.19336164841625864,0.5068552812175219,0.6122563647085346,-0.28097549420245693,0.47698823957186964
C(county_geoid)[T.06013],-0.1639703931822182,0.11593249906559437,-1.414360895381407,0.15725596558615454,-0.3911939159885066,0.06325312962407023
C(county_geoid)[T.06015],-0.03462848749781387,0.28363402418380534,-0.12208862317368994,0.9028288318669423,-0.5905409596882351,0.5212839846926073
C(county_geoid)[T.06017],-0.25945781177915456,0.14921429226326796,-1.738826809709201,0.08206523131087524,-0.5519124505937933,0.03299682703548429
C(county_geoid)[T.06019],-0.10654944104816481,0.12419695555685212,-0.8579070281589228,0.39094380306848575,-0.3499710009291167,0.13687211883278705
C(county_geoid)[T.06021],-0.25460856968243956,0.1676336041937079,-1.518839679592096,0.12880285537423328,-0.5831643965007496,0.07394725713587053
C(county_geoid)[T.06023],0.18990506339969015,0.2453769186635096,0.7739320569923321,0.4389709711287956,-0.29102485981820286,0.6708349866175831
C(county_geoid)[T.06025],-0.30644309855499063,0.14710058576951895,-2.083221470206337,0.03723104094511995,-0.594754948767993,-0.018131248341988315
C(county_geoid)[T.06027],-0.5392909691839829,0.12848625123930682,-4.197265964118982,2.7015660160418567e-05,-0.7911193941215892,-0.28746254424637663
C(county_geoid)[T.06029],-0.1545294656375078,0.150862509648909,-1.0243066086937878,0.3056904774431828,-0.4502145511666958,0.14115561989168018
C(county_geoid)[T.06031],-0.04185729341666415,0.2226011497550356,-0.18803718427657076,0.8508475022227245,-0.478147529853741,0.39443294302041265
C(county_geoid)[T.06033],-0.3190861875107648,0.16241867815649372,-1.9645904715670615,0.04946165568436013,-0.6374209471140948,-0.0007514279074347097
C(county_geoid)[T.06035],-0.555605777576979,0.1354354370963106,-4.102366334018457,4.0894611091429044e-05,-0.8210543565161879,-0.2901571986377703
C(county_geoid)[T.06037],0.13218246902845032,0.10138359165786318,1.3037856211932537,0.19230668651229754,-0.06652571924427697,0.3308906573011776
C(county_geoid)[T.06039],0.06427995073088931,0.2288370163544889,0.2808983955258093,0.7787883313127305,-0.3842323596535122,0.5127922611152909
C(county_geoid)[T.06041],0.34077640027799194,0.18095130085432853,1.8832492425811718,0.05966659852523547,-0.013881632352163886,0.6954344329081478
C(county_geoid)[T.06043],0.7316986035665812,1.041577398617416,0.702490861013146,0.4823730991084163,-1.3097555848344733,2.773152791967636
