feature,VIF
log_median_household_income,3.0893297538311377
poverty_rate,2.5705602548309834
pct_hispanic,1.3988641579798045
pct_asian,1.2611166723855696
ghi_mean_kwh_m2_day_2023,1.1436302360131572
pct_black,1.046416499610107
