,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.6438154834371983,0.1052870991651649,6.114856317080582,9.6643999887592e-10,0.4374565610367779,0.8501744058376187
C(county_geoid)[T.06005],-0.08627690027199464,0.3018437385711281,-0.2858329965047921,0.7750060344161696,-0.6778797568303293,0.50532595628634
C(county_geoid)[T.06007],-0.4983624360776996,0.15506785896867656,-3.213834506984248,0.0013097513881144504,-0.802289854816042,-0.19443501733935714
C(county_geoid)[T.06009],-0.5182525050470942,0.23282151779946816,-2.2259648074860117,0.02601653877987128,-0.9745742947600029,-0.06193071533418543
C(county_geoid)[T.06011],0.37131500448509625,0.2804778727951345,1.3238655897690392,0.1855476880998268,-0.17841152465377397,0.9210415336239665
C(county_geoid)[T.06013],-0.16026711505549907,0.13132639624886955,-1.2203724432655985,0.2223237188251217,-0.41766212192271945,0.09712789181172132
C(county_geoid)[T.06015],0.1298916301578904,0.3808517984443492,0.34105557775610823,0.7330617422022099,-0.6165641782403418,0.8763474385561226
C(county_geoid)[T.06017],-0.2815158738108858,0.17399631358940565,-1.6179415988961896,0.10567518421424155,-0.622542381888858,0.05951063426708647
C(county_geoid)[T.06019],-0.10377935767160586,0.14581300298041658,-0.7117291020029534,0.4766325429070123,-0.3895675919908539,0.1820088766476422
C(county_geoid)[T.06021],-0.18536327695822297,0.1262721711519141,-1.467966181837629,0.14211340926411792,-0.43285218466565223,0.06212563074920627
C(county_geoid)[T.06023],0.18293220873387195,0.25330380170097294,0.7221850106688285,0.47018073772711166,-0.3135341197471107,0.6793985372148545
C(county_geoid)[T.06025],-0.3376765262397966,0.1778239752677673,-1.898937000656539,0.05757275970974832,-0.6862051133523619,0.010852060872768632
C(county_geoid)[T.06027],0.5724624280975111,0.947461250402635,0.6042066922042842,0.5457062321972088,-1.2845274994389393,2.4294523556339613
C(county_geoid)[T.06029],-0.02760723467514307,0.2018766470709419,-0.13675298790474538,0.8912260446376137,-0.4232781922538926,0.36806372290360645
C(county_geoid)[T.06031],0.3241588787401594,0.6146550117736586,0.5273834468619417,0.597927336234072,-0.8805428072532542,1.5288605647335731
