,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.527935399899549,0.04130086832362417,12.78267071197554,2.0491032785976753e-37,0.4469871854550144,0.6088836143440834
C(utility)[T.San Diego Gas & Electric],0.027510294653812353,0.0629751983392997,0.43684331894584194,0.6622249806588028,-0.09591882601048167,0.15093941531810637
C(utility)[T.Southern California Edison],0.02136933060454725,0.05508597757992549,0.3879268652996492,0.69807015630826,-0.0865972015052876,0.1293358627143821
log_median_household_income,0.07777111241818584,0.0541499350572431,1.4362180182851976,0.15094031344092051,-0.02836081005919351,0.1839030348955652
pct_black,-0.0009878292515783662,0.015373414933653701,-0.06425568137212798,0.9487666416311064,-0.031119168840929846,0.029143510337773116
pct_hispanic,-0.1108742291629305,0.035059046587126046,-3.1624998383054823,0.0015642082247733806,-0.17958869780600945,-0.04215976051985154
pct_asian,0.04259108977813311,0.03356396896860022,1.268952721830304,0.20445792680194308,-0.0231930805785433,0.10837526013480953
poverty_rate,0.1547256197060951,0.038728073278727244,3.995179894246988,6.464514793418219e-05,0.07881999088916167,0.23063124852302855
cdd65_2023,-0.1432616901765846,0.03842330669168131,-3.7285101807128154,0.0001926151287248082,-0.21856998745921682,-0.06795339289395239
hdd65_2023,-0.045830457906376305,0.036287977384621146,-1.2629653458117307,0.20660163399973175,-0.11695358665203773,0.025292670839285124
