feature,VIF
wind_capacity_mw,12.184306963154533
wind_turbine_count,12.173383406354755
log_median_household_income,3.743220557797082
poverty_rate,2.633394169551209
cdd65_2023,1.750501252742018
pct_hispanic,1.6186268857523483
hdd65_2023,1.4910371069213912
pct_asian,1.304217359055325
PV_system_size_DC,1.1998960580502427
pct_black,1.0931078263457465
plant_capacity_mw,1.0724573473021388
