feature,VIF
log_median_household_income,5.2396949728553315
pct_bachelors_plus,3.9548803697621833
poverty_rate,2.8291271665607063
pct_hispanic,2.010135403373485
pct_asian,1.2884274903899933
wind_ws50m_mean_2023,1.0626246358422489
pct_black,1.0375064057855754
