feature,VIF
owner_occupied_rate,5.5749629896138915
pct_multifamily_units,4.793615869047894
log_median_household_income,4.284975238846872
poverty_rate,2.7815159604672983
cdd65_2023,2.2893266185381638
hdd65_2023,1.8149156669588313
pct_hispanic,1.741497741266674
ghi_mean_kwh_m2_day_2023,1.6489523042074603
pct_mobile_home_units,1.5570976064220916
pct_asian,1.376006839617587
pct_black,1.140264783981682
pct_other_housing_units,1.1103598656771443
