,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,3.8464804626289792,0.06833564559783026,56.28805331358587,0.0,3.712545058396939,3.9804158668610197
pct_black,0.1938069585377844,0.05779899418104872,3.353119916424607,0.0007990607837125607,0.08052301160028875,0.30709090547528006
pct_hispanic,0.7797785634415363,0.0789441320129265,9.877600064230911,5.206488128154349e-23,0.6250509079054248,0.9345062189776477
pct_asian,-0.018627794566658647,0.09233735136617956,-0.2017362886313139,0.8401228915839424,-0.19960567767219092,0.16235008853887364
log_kwh,0.09488971667266506,0.07795958019091954,1.217165567596495,0.22354122793989084,-0.05790825275139948,0.2476876860967296
cdd65_2023,1.2059586673476346,0.09007715783141795,13.388063038185793,7.100851184493614e-41,1.0294106821683253,1.3825066525269438
hdd65_2023,0.6187721560689808,0.086738835026518,7.133738375432508,9.767891498546146e-13,0.4487671633560442,0.7887771487819175
ghi_mean_kwh_m2_day_2023,-0.013519451667988335,0.08212373265116962,-0.16462295650167075,0.8692407610670553,-0.1744790099402769,0.1474401066043002
y_pv,-0.0006190919442611901,0.08537937539050601,-0.007251071367406978,0.9942145328047944,-0.16795959273217836,0.166721408843656
y_storage,-0.16136805653237818,0.09560524821114119,-1.6878577227894633,0.09143854388835317,-0.34875089975922735,0.026014786694470993
y_chargers,0.7117147585413555,0.08864130405200882,8.029154874839934,9.814639611372107e-16,0.5379809950567538,0.8854485220259571
