feature,VIF
log_median_household_income,5.113331942007302
pct_bachelors_plus,3.9026820720967996
poverty_rate,2.802687352488806
pct_hispanic,2.0280148703162384
pct_asian,1.2897300560887042
ghi_mean_kwh_m2_day_2023,1.1491091327776377
pct_black,1.0430792255570023
