feature,VIF
cdd65_2023,2.0261411724790457
y_pv,1.6580524750069676
y_storage,1.5477079808021958
ghi_mean_kwh_m2_day_2023,1.5344849693726978
pct_hispanic,1.4951777314217083
pct_asian,1.3437101032957581
hdd65_2023,1.2442455308716012
log_kwh,1.1545276626380423
y_chargers,1.089546064819771
pct_black,1.0853979621262708
