feature,VIF
log_median_household_income,3.0887625880199674
poverty_rate,2.57815927780075
pct_hispanic,1.534385984621976
pct_asian,1.2608872845158217
t2m_mean_c_2023,1.214138672039278
pct_black,1.0445039981499031
