feature,VIF
cdd65_2023,2.1621576167026233
log_median_household_income_c,2.098406907439528
pct_hispanic_c,1.9230945966264519
log_median_household_income_c:pct_asian_c,1.8085227851317336
pct_asian_c,1.7836625326662725
log_median_household_income_c:pct_hispanic_c,1.7762240088232033
hdd65_2023,1.69134594163869
ghi_mean_kwh_m2_day_2023,1.6579353649108695
log_median_household_income_c:pct_black_c,1.322504252705503
pct_black_c,1.280370976723894
