,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.5411728042735168,0.015228393103826168,35.537091837847676,1.3150555393840948e-276,0.5113257022475993,0.5710199062994342
log_median_household_income,0.13621067302258,0.03763238240818391,3.6195070390483246,0.00029516478229251716,0.06245255885010083,0.20996878719505918
pct_black,-0.028571286157017303,0.023189506526603787,-1.2320782300494129,0.2179198626918709,-0.07402188376841726,0.016879311454382644
pct_hispanic,-0.08641797756650117,0.02041680394787529,-4.232688808058737,2.3091391429644804e-05,-0.12643417798375192,-0.046401777149250416
pct_asian,-0.010029614472167242,0.018129049644425865,-0.5532344314171508,0.5801028927597642,-0.04556189884918061,0.025502669904846127
poverty_rate,0.09449541254051025,0.02872674548109458,3.289457645061075,0.0010038066311124515,0.03819202600451613,0.15079879907650437
cdd65_2023,-0.03160007456238891,0.021604392563122736,-1.4626689674361937,0.14355798156048324,-0.07394390589397445,0.010743756769196637
hdd65_2023,0.0482326671469283,0.024759756204079424,1.9480267394144,0.051411763732614364,-0.0002955632790595311,0.09676089757291614
pct_multifamily_units,0.2875973444677463,0.027345358073718226,10.517227227101396,7.196014628589703e-26,0.234001427498907,0.3411932614365856
pct_mobile_home_units,0.045354109338302744,0.02379450165805896,1.906075192919275,0.05664045069239234,-0.0012822569415714205,0.09199047561817691
pct_other_housing_units,-0.021266483769427913,0.012330026534592356,-1.724771938629977,0.08456858071560011,-0.04543289170565214,0.0028999241667963145
