,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,-1.2313454374217043,0.15115772243060116,-8.146096789643241,3.7585932465186866e-16,-1.5276091293707847,-0.9350817454726238
C(utility)[T.San Diego Gas & Electric],0.026338464491177688,0.031974073983143725,0.8237444032018864,0.41008480371181677,-0.03632956895480316,0.08900649793715854
C(utility)[T.Southern California Edison],-0.21527495758164455,0.023252291727559934,-9.258225387155644,2.078580114146764e-20,-0.26084861192568065,-0.16970130323760846
log_median_household_income,0.0358398304430829,0.015589987454542072,2.298900531356177,0.021510588234748527,0.005284016512749165,0.06639564437341663
pct_black,-0.040034368832593224,0.007399920401177778,-5.410108036597436,6.298673912042854e-08,-0.05453794630736486,-0.02553079135782159
pct_hispanic,0.007928868499620956,0.012774547651477688,0.6206770459464206,0.5348121351813094,-0.017108784816066043,0.03296652181530796
pct_asian,-0.0826140892183967,0.007036214895088525,-11.741268629538824,7.830296950289854e-32,-0.0964048170002545,-0.06882336143653892
poverty_rate,-0.0037764583595158597,0.01794753423968073,-0.21041655689762534,0.8333425713724874,-0.038952979080589555,0.03140006236155784
ghi_mean_kwh_m2_day_2023,0.34725857929614506,0.030710991959001586,11.307305858427714,1.2074013364763616e-29,0.28706614112700274,0.4074510174652874
