,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.11456708170178329,0.03620240376055582,3.164626372865588,0.001552822122078926,0.043611674177316456,0.18552248922625011
log_median_household_income,-0.048402117906303124,0.03257567424335908,-1.4858362575924409,0.13732243720344497,-0.112249266195396,0.015445030382789757
pct_black,0.032894223835709446,0.03876572415163534,0.848538871788928,0.3961379337321411,-0.04308519933611035,0.10887364700752925
pct_hispanic,0.018656907792303976,0.027444873451054393,0.6797957303602434,0.49663381052799693,-0.035134055732022135,0.0724478713166301
pct_asian,-0.029439037234143428,0.021946803685345958,-1.3413815358361314,0.17979660929431873,-0.07245398203319244,0.013575907564905579
poverty_rate,-0.03145289829441707,0.030766810037599047,-1.0222996227421555,0.3066391117428954,-0.09175473788729663,0.028848941298462494
wind_ws50m_mean_2023,0.10605119312816771,0.03867394471881139,2.7421871210511237,0.006103156270730546,0.030251654339204362,0.18185073191713108
