feature,VIF
log_median_household_income,3.007662884713217
poverty_rate,2.4320865542121495
pct_hispanic,1.4607855323362195
pct_asian,1.2744585633301146
wind_ws50m_mean_2023,1.0860570349947707
log_kwh,1.049677977601734
pct_black,1.0283273248145934
