feature,VIF
log_median_household_income,5.231928594393141
pct_bachelors_plus,3.9512935943150147
poverty_rate,2.828984984941752
pct_hispanic,2.0092934038985946
pct_asian,1.288509737622987
wind_ws50m_mean_2023,1.0622256817589337
pct_black,1.0379946598232175
