,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,1.758933001348263,0.11450556232804895,15.361114041858206,2.984025028582554e-53,1.5345062231557807,1.9833597795407452
C(utility)[T.San Diego Gas & Electric],0.339318995306842,0.17791307011188381,1.9072179188041396,0.05649237404010974,-0.009384214491399812,0.6880222051050838
C(utility)[T.Southern California Edison],0.0373261241900165,0.14671660510409673,0.25440967751082627,0.7991790753038158,-0.25023313774799855,0.3248853861280316
log_median_household_income,0.25745662320174745,0.07714287586878386,3.3373998610016584,0.0008456618911147255,0.10625936483508705,0.4086538815684079
pct_black,-0.11604562341413978,0.04035953178545601,-2.875296572592006,0.004036481583141073,-0.1951488521465331,-0.036942394681746454
pct_hispanic,-0.1480715903897711,0.05560258255061611,-2.663034405910529,0.007743949570722861,-0.25705064963639396,-0.03909253114314827
pct_asian,-0.22927874024013326,0.05076449808272467,-4.516517426539032,6.286494593694497e-06,-0.32877532817552624,-0.12978215230474027
poverty_rate,-0.02354234317925094,0.05526548317148727,-0.42598638115946075,0.6701177697282119,-0.13186069978357046,0.08477601342506856
cdd65_2023,0.08832518608109596,0.06498508563471889,1.3591608785063662,0.17409561508310212,-0.039043241295204284,0.2156936134573962
hdd65_2023,0.17693974046130484,0.08521050328897892,2.0765015301134846,0.037847589756149345,0.009930222910374348,0.3439492580122353
