feature,VIF
log_median_household_income,3.0941158082629903
poverty_rate,2.590290314957544
pct_hispanic,1.4172774280345797
pct_asian,1.256698046120819
ghi_mean_kwh_m2_day_2023,1.1485812267279372
pct_black,1.0429951732294376
