feature,VIF
log_median_household_income,3.6125015805524203
poverty_rate,2.6194600922761215
cdd65_2023,1.6344632616049433
pct_hispanic,1.5745241915535315
hdd65_2023,1.4836648843537406
pct_asian,1.301657952254104
pct_black,1.0803778177743335
