,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.5411237586606586,0.0162756367391054,33.24747088760607,2.220560457838576e-242,0.5092240968265551,0.5730234204947622
log_median_household_income,0.08246820581713228,0.03702368406989194,2.2274446179221887,0.025917573275906134,0.00990311846515475,0.1550332931691098
pct_black,0.008102419065070638,0.020679581575736093,0.39180768892236306,0.6952003134549509,-0.032428816038730164,0.048633654168871436
pct_hispanic,-0.11698788912715861,0.021421817798258726,-5.461156015278404,4.730440958914739e-08,-0.15897388049512484,-0.07500189775919239
pct_asian,0.04499115489320718,0.01986639674090634,2.264686217635388,0.023531941841358508,0.006053732778446841,0.08392857700796752
poverty_rate,0.1584721320031514,0.03221294994292357,4.919516290309948,8.675834790568639e-07,0.09533591027922962,0.22160835372707322
cdd65_2023,-0.13039290238508816,0.020199472199455722,-6.455262845362941,1.0803123378626374e-10,-0.16998314040273946,-0.09080266436743686
hdd65_2023,-0.05996465627994482,0.02435873889869172,-2.461730737758573,0.013826842763191221,-0.10770690723019545,-0.012222405329694194
plant_capacity_mw,0.08047724509331322,0.026921381937612364,2.9893430166330712,0.0027957807151826313,0.027712306081545852,0.1332421841050806
storage_capacity_mw,0.013026013682771417,0.021071587223282118,0.6181790457806092,0.5364573211244854,-0.028273538371955897,0.054325565737498735
wind_capacity_mw,-0.030271809621580166,0.025079778656479767,-1.2070206055729664,0.22742420857609214,-0.07942727252851686,0.018883653285356523
wind_turbine_count,0.029384769651833176,0.023644982689584246,1.2427486218789807,0.2139604806576041,-0.016958544834824965,0.07572808413849132
PV_system_size_DC,-0.0312529764881822,0.01696774800096882,-1.8419048000004317,0.06548907638586161,-0.06450915146883258,0.002003198492468189
