,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.12389968108534925,0.08991441289551458,1.377973531666468,0.16821146030819611,-0.052329329880923106,0.3001286920516216
C(utility)[T.San Diego Gas & Electric],-0.004290426157900092,0.00824054827527463,-0.5206481431306349,0.6026119051875436,-0.020441603990302027,0.011860751674501843
C(utility)[T.Southern California Edison],-0.008290228935512772,0.004444440134793146,-1.8653033192219197,0.062138900170452115,-0.01700117153115168,0.00042071366012613916
log_median_household_income,-0.009547992484261617,0.007252819194837816,-1.3164525721332454,0.18802218708026341,-0.02376325689252453,0.0046672719240012945
pct_black,0.009481493955345904,0.023050973960497184,0.41132725981967133,0.6808325835691096,-0.03569758481579918,0.054660572726491
pct_hispanic,-0.013370777469860606,0.012745925623277334,-1.0490236539151092,0.2941672319074671,-0.03835233264111042,0.01161077770138921
pct_asian,0.0024948494208151305,0.006836203614538482,0.36494662264145566,0.7151512510715445,-0.010903863454662831,0.015893562296293094
stand_cdd65_2023,0.0014855291914656695,0.0018783013518209634,0.7908896993687878,0.42900835979692153,-0.002195873810216316,0.005166932193147655
