,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.2562599420513655,0.01116816225112591,22.945578358295325,1.6311424861402826e-116,0.23437074626565893,0.27814913783707207
log_median_household_income,0.06021679649341518,0.024744104551795026,2.4335815574723165,0.014950266963466735,0.01171924274220331,0.10871435024462706
pct_black,-0.01792500582559927,0.009644330948100745,-1.858605425514689,0.06308308751062423,-0.036827547138861765,0.000977535487663224
pct_hispanic,0.0031159544941218404,0.014990427106455982,0.20786295627159823,0.8353359740008288,-0.026264742747404857,0.03249665173564854
pct_asian,-0.0011145930315495422,0.009682227025282604,-0.11511742377441408,0.9083520495417234,-0.02009140929124383,0.017862223228144746
poverty_rate,-0.0028694307728058437,0.022848746221139762,-0.12558372984820643,0.9000614426795207,-0.04765215045813544,0.041913288912523744
cdd65_2023,0.03757222265838386,0.01745497506753428,2.1525222759135896,0.03135624274853036,0.0033611001749720704,0.07178334514179564
hdd65_2023,0.08191013016321207,0.018268498445337306,4.483681590378223,7.336611251849659e-06,0.046104531158724975,0.11771572916769915
pct_multifamily_units,0.04247432288027509,0.035097439066311804,1.2101829652022666,0.22620869319528591,-0.026315393639285152,0.11126403939983534
pct_mobile_home_units,0.03213186629939568,0.018389422376094106,1.7473015542438397,0.08058504363890276,-0.003910739254243754,0.0681744718530351
pct_other_housing_units,-0.007338530105628746,0.01105836323592273,-0.6636181095760875,0.5069347636145067,-0.029012523775999104,0.014335463564741613
owner_occupied_rate,-0.07439243575940944,0.04273556641800369,-1.7407616651611597,0.08172536413909015,-0.15815260679761609,0.009367735278797196
