feature,VIF
log_median_household_income,5.193243579086763
pct_bachelors_plus,4.535859701043084
poverty_rate,2.8024564721765453
pct_hispanic,2.5478685778540364
cdd65_2023,1.7340190484723665
hdd65_2023,1.7109948457511246
pct_asian,1.3143367548602982
pct_black,1.0852469150527913
