feature,VIF
log_median_household_income,3.4994903529536088
poverty_rate,2.4106911213014284
cdd65_2023,2.016277845250774
pct_hispanic,1.6133941330644648
ghi_mean_kwh_m2_day_2023,1.5303792396236182
hdd65_2023,1.378308725520145
pct_asian,1.3147274718163973
pct_black,1.067155016486475
log_kwh,1.0473645986696203
