feature,VIF
log_median_household_income,3.0076628847132216
poverty_rate,2.4320865542121477
pct_hispanic,1.46078553233622
pct_asian,1.2744585633301146
wind_ws50m_mean_2023,1.0860570349947707
log_kwh,1.0496779776017338
pct_black,1.0283273248145934
