feature,VIF
pct_hispanic_c,1.8444742730002592
log_median_household_income_c,1.762388596852359
pct_asian_c,1.6142693798574543
log_median_household_income_c:pct_hispanic_c,1.57615499722684
log_median_household_income_c:pct_asian_c,1.5077089672409394
pct_black_c,1.256980946347141
log_median_household_income_c:pct_black_c,1.2538710655041148
wind_ws50m_mean_2023,1.071175771288864
