,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.4119651297345124,0.010116003642575725,40.724098595680054,0.0,0.392138126927588,0.4317921325414368
log_median_household_income_c,0.02347287767227014,0.02091418995981025,1.1223421857302047,0.26171697594741605,-0.01751818141478715,0.06446393675932743
pct_black_c,-0.04316473808439248,0.006039864045549199,-7.146640679139253,8.892724999834172e-13,-0.0550026540851873,-0.03132682208359766
pct_hispanic_c,-0.029491806129575554,0.01191515967740803,-2.475149887037944,0.013318026950543464,-0.05284508996733918,-0.006138522291811926
pct_asian_c,-0.11320855243815567,0.007740665303331882,-14.625170835047774,1.9408311432009467e-48,-0.12837997764906497,-0.09803712722724636
poverty_rate,-0.01782283602836585,0.019678003070893645,-0.9057238157833286,0.3650820536531816,-0.05639101333498597,0.020745341278254278
ghi_mean_kwh_m2_day_2023,0.05087243472298536,0.00939960410869493,5.412189081019567,6.225889630033574e-08,0.03244954920100858,0.06929532024496214
log_median_household_income_c:pct_black_c,0.02141710239986953,0.009773146946052655,2.1914233478828264,0.028421171065727783,0.0022620863699887098,0.04057211842975035
log_median_household_income_c:pct_hispanic_c,-0.03437815359014216,0.015187212542132688,-2.2636249736263028,0.023597190510705187,-0.06414454319827723,-0.004611763982007092
log_median_household_income_c:pct_asian_c,0.029830491382556668,0.006579049822992441,4.5341640791813385,5.783206087346652e-06,0.016935790676996867,0.04272519208811647
