,Coef.,Std.Err.,z,P>|z|,[0.025,0.975]
Intercept,0.39200910379157416,0.008183140664203642,47.90448067285219,0.0,0.37597044280930986,0.4080477647738385
log_median_household_income,0.02203605258097361,0.015193491360684524,1.4503613460429021,0.1469577802480853,-0.007742643285388515,0.05181474844733573
pct_black,-0.053316806706058185,0.007148083561928909,-7.458895275095337,8.725091966149372e-14,-0.06732679304592164,-0.03930682036619474
pct_hispanic,-0.01083153796596255,0.011107688357634352,-0.9751388063131963,0.32949141149025674,-0.032602207098420745,0.010939131166495643
pct_asian,-0.08671440493156471,0.006702382130574079,-12.937848550294067,2.7522951692195807e-38,-0.09985083251811473,-0.07357797734501469
poverty_rate,-0.005138047089140636,0.015932002544267403,-0.3224985104580836,0.7470750660119589,-0.036364198277505255,0.02608810409922398
ghi_mean_kwh_m2_day_2023,0.04108447495499035,0.008443838536404449,4.865615889960506,1.1410092785430582e-06,0.024534855532366232,0.05763409437761448
plant_capacity_mw,0.056445667248218714,0.013676405667464822,4.12722966989045,3.671596536395179e-05,0.029640404702028184,0.08325092979440925
storage_capacity_mw,0.07270747139872233,0.007942751528638471,9.153940059256227,5.489403343718282e-20,0.05713996446444047,0.0882749783330042
wind_capacity_mw,0.04440283547541923,0.011035906609053322,4.023487788397312,5.734255872181687e-05,0.02277285598492717,0.06603281496591129
wind_turbine_count,-0.04275872938509154,0.010031375080482597,-4.262499312610138,2.0215312081067107e-05,-0.06241986325825001,-0.02309759551193306
